,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
1753,1870198500,1870075500,1870075400,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000556,chokimcho20150216164146,QTEMP20141209013907000138,QTEMP20141209013907000137,45.6743933833
1754,1870198600,1870075500,1870075300,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000509,chokimcho20150216164146,QTEMP20141209013907000138,QTEMP20141209013907000012,428.678403818
1755,1870198800,1870075300,1870002700,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000112,chokimcho20150216164146,QTEMP20141209013907000012,,685.625427185
1756,1870198900,1870075400,1870075500,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000532,chokimcho20150216164146,QTEMP20141209013907000137,QTEMP20141209013907000138,45.9416197857
1757,1870199000,1870002700,1870075200,0,1.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000113,chokimcho20150216164146,,QTEMP20141209013907000011,762.259485029
1760,1870199300,1870075200,1870002700,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000012,chokimcho20150216164146,QTEMP20141209013907000011,,262.084466642
1761,1870199400,1870002700,1870075300,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000011,chokimcho20150216164146,,QTEMP20141209013907000012,503.624612837
1762,2740530000,2740206200,2740206000,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000548,chokimcho20150216164146,QTEMP20141209013907000152,QTEMP20141209013907000151,62.8853836365
1763,1870199600,1870075100,1870001900,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000267,chokimcho20150216164146,QTEMP20141209013907000217,,1268.46873751
1764,2740530200,2740206000,2740206200,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000524,chokimcho20150216164146,QTEMP20141209013907000151,QTEMP20141209013907000152,62.877699413
1765,1870199800,1870001900,1870075100,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000390,chokimcho20150216164146,,QTEMP20141209013907000217,1283.03637292
1766,2740530400,2740206400,2740206200,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000547,chokimcho20150216164146,QTEMP20141209013907000153,QTEMP20141209013907000152,145.735128776
1767,2740530500,2740206200,2740206400,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000523,chokimcho20150216164146,QTEMP20141209013907000152,QTEMP20141209013907000153,145.65110554
1770,2740531000,2740206700,2740206400,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000546,chokimcho20150216164146,QTEMP20141209013907000154,QTEMP20141209013907000153,101.401262398
1771,2740531100,2740206400,2740206700,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000522,chokimcho20150216164146,QTEMP20141209013907000153,QTEMP20141209013907000154,101.472629699
1772,2740531200,2740206800,2740206700,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000545,chokimcho20150216164146,QTEMP20141209013907000216,QTEMP20141209013907000154,455.389338259
1773,2740531300,2740206700,2740206800,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000521,chokimcho20150216164146,QTEMP20141209013907000154,QTEMP20141209013907000216,456.996795374
1776,2740531600,2740206900,2740206800,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000544,chokimcho20150216164146,QTEMP20141209013907000215,QTEMP20141209013907000216,53.0315843939
1777,2740531700,2740206800,2740206900,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000520,chokimcho20150216164146,QTEMP20141209013907000216,QTEMP20141209013907000215,53.9106037644
1778,2740531800,2740207000,2740207100,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000538,chokimcho20150216164146,QTEMP20141209013907000139,QTEMP20141209013907000140,34.5827338887
1779,2740531900,2740207100,2740207000,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000514,chokimcho20150216164146,QTEMP20141209013907000140,QTEMP20141209013907000139,34.3786635854
1780,2740532000,2740207600,2740206900,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000543,chokimcho20150216164146,QTEMP20141209013907000144,QTEMP20141209013907000215,2062.40064246
1781,2740532100,2740207100,2740207300,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000539,chokimcho20150216164146,QTEMP20141209013907000140,QTEMP20141209013907000143,902.660861538
1782,2740532200,2740206900,2740207600,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000519,chokimcho20150216164146,QTEMP20141209013907000215,QTEMP20141209013907000144,2067.05882635
1783,2740532300,2740207300,2740207100,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000515,chokimcho20150216164146,QTEMP20141209013907000143,QTEMP20141209013907000140,902.696133147
1784,2740532400,2740207300,2740207400,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000540,chokimcho20150216164146,QTEMP20141209013907000143,QTEMP20141209013907000213,76.6807472491
1785,2740532500,2740207400,2740207500,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000541,chokimcho20150216164146,QTEMP20141209013907000213,QTEMP20141209013907000214,37.6490199128
1786,2740532600,2740207400,2740207300,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000516,chokimcho20150216164146,QTEMP20141209013907000213,QTEMP20141209013907000143,76.7612843862
1787,2740532700,2740207500,2740207600,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000542,chokimcho20150216164146,QTEMP20141209013907000214,QTEMP20141209013907000144,263.664141282
1788,2740532800,2740207500,2740207400,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000517,chokimcho20150216164146,QTEMP20141209013907000214,QTEMP20141209013907000213,37.6490199128
1789,2740532900,2740207600,2740207500,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000518,chokimcho20150216164146,QTEMP20141209013907000144,QTEMP20141209013907000214,263.623992264
1790,2740533000,2740207700,2740207000,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000537,chokimcho20150216164146,QTEMP20141209013907000141,QTEMP20141209013907000139,2328.36498156
1791,2740533100,2740207000,2740207700,0,4.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,274,000,1,LTEMP20141210022253000513,chokimcho20150216164146,QTEMP20141209013907000139,QTEMP20141209013907000141,2325.74176596
1792,2740533400,2740207800,2740207700,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000536,chokimcho20150216164146,QTEMP20141209013907000142,QTEMP20141209013907000141,35.9925306416
1793,2740533500,2740207700,2740207800,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000512,chokimcho20150216164146,QTEMP20141209013907000141,QTEMP20141209013907000142,36.6520096496
1796,1870203300,1870074900,1870078100,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000265,chokimcho20150216164146,QTEMP20141209013907000133,QTEMP20141209013907000010,4688.9384453
1797,1870203400,1870078100,1870074900,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000388,chokimcho20150216164146,QTEMP20141209013907000010,QTEMP20141209013907000133,4680.7671027
1811,1870204800,1870078100,1870000600,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000101,chokimcho20150216164146,QTEMP20141209013907000010,,578.594322201
1812,1870204900,1870078100,1870078200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000347,chokimcho20150216164146,QTEMP20141209013907000010,QTEMP20141209013907000132,489.264168714
1813,1870205000,1870078200,1870078100,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000470,chokimcho20150216164146,QTEMP20141209013907000132,QTEMP20141209013907000010,489.889405563
1815,1870205200,1870000600,1870078100,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000103,chokimcho20150216164146,,QTEMP20141209013907000010,802.294134883
1816,1870205300,1870078200,1870000600,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000102,chokimcho20150216164146,QTEMP20141209013907000132,,594.253488834
1817,1870205400,1870078200,1870078400,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000345,chokimcho20150216164146,QTEMP20141209013907000132,QTEMP20141209013907000131,58.1575375834
1818,1870205500,1870078400,1870078200,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000468,chokimcho20150216164146,QTEMP20141209013907000131,QTEMP20141209013907000132,58.110014267
1819,1870205600,1870000600,1870078600,0,1.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000104,chokimcho20150216164146,,QTEMP20141209013907000009,490.983338881
1820,1870205700,1870078400,1870078600,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000346,chokimcho20150216164146,QTEMP20141209013907000131,QTEMP20141209013907000009,428.392093313
1821,1870205800,1870078600,1870078400,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000469,chokimcho20150216164146,QTEMP20141209013907000009,QTEMP20141209013907000131,428.474009137
1824,1870206600,1870078600,1870079200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000348,chokimcho20150216164146,QTEMP20141209013907000009,QTEMP20141209013907000130,469.482796533
1825,1870206800,1870079200,1870078600,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000471,chokimcho20150216164146,QTEMP20141209013907000130,QTEMP20141209013907000009,468.427969846
1827,1870207600,1870079200,1870080000,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000344,chokimcho20150216164146,QTEMP20141209013907000130,QTEMP20141209013907000129,584.460117417
1828,1870207700,1870080000,1870079200,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000467,chokimcho20150216164146,QTEMP20141209013907000129,QTEMP20141209013907000130,584.102710704
1830,1830184000,1870080000,1830070300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,004,1,LTEMP20141210022253000335,chokimcho20150216164146,QTEMP20141209013907000129,QTEMP20141209013907000128,781.856431618
1831,1830184100,1830070300,1870080000,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,004,1,LTEMP20141210022253000458,chokimcho20150216164146,QTEMP20141209013907000128,QTEMP20141209013907000129,781.855948088
1832,1830184800,1830070300,1830071200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000336,chokimcho20150216164146,QTEMP20141209013907000128,QTEMP20141209013907000127,529.655393602
1833,1830184900,1830071200,1830070300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000459,chokimcho20150216164146,QTEMP20141209013907000127,QTEMP20141209013907000128,524.58394102
1834,1830186500,1830071200,1830071300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000330,chokimcho20150216164146,QTEMP20141209013907000127,QTEMP20141209013907000126,71.4923520312
1835,1830186600,1830071300,1830071200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000453,chokimcho20150216164146,QTEMP20141209013907000126,QTEMP20141209013907000127,70.9130135683
1836,1830187400,1830071300,1830071700,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000329,chokimcho20150216164146,QTEMP20141209013907000126,QTEMP20141209013907000125,175.54181284
1837,1830187500,1830071700,1830071300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000452,chokimcho20150216164146,QTEMP20141209013907000125,QTEMP20141209013907000126,175.541514906
1838,1830189400,1830071700,1830072800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000327,chokimcho20150216164146,QTEMP20141209013907000125,QTEMP20141209013907000176,431.542651864
1839,1830189500,1830072800,1830071700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000450,chokimcho20150216164146,QTEMP20141209013907000176,QTEMP20141209013907000125,431.517322668
1840,1830191300,1830072800,1830073200,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000328,chokimcho20150216164146,QTEMP20141209013907000176,QTEMP20141209013907000175,205.447780243
1841,1830191400,1830073200,1830072800,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000451,chokimcho20150216164146,QTEMP20141209013907000175,QTEMP20141209013907000176,205.115987559
1842,1830191700,1830073300,1830073200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000454,chokimcho20150216164146,QTEMP20141209013907000116,QTEMP20141209013907000175,578.566685667
1843,1830191800,1830073200,1830073300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000331,chokimcho20150216164146,QTEMP20141209013907000175,QTEMP20141209013907000116,584.994504193
1844,1830191900,1830073400,1830073300,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000455,chokimcho20150216164146,QTEMP20141209013907000118,QTEMP20141209013907000116,565.587063524
1845,1830192000,1830073300,1830073400,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000332,chokimcho20150216164146,QTEMP20141209013907000116,QTEMP20141209013907000118,565.930820788
1846,1830192100,1830073500,1830073400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000456,chokimcho20150216164146,QTEMP20141209013907000119,QTEMP20141209013907000118,321.970358329
1847,1830192200,1830073400,1830073500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000333,chokimcho20150216164146,QTEMP20141209013907000118,QTEMP20141209013907000119,319.12235895
1848,1830192300,1830073600,1830073500,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000457,chokimcho20150216164146,QTEMP20141209013907000120,QTEMP20141209013907000119,40.5782592933
1849,1830192400,1830073500,1830073600,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000334,chokimcho20150216164146,QTEMP20141209013907000119,QTEMP20141209013907000120,40.5783532261
1850,1830192500,1830050100,1830073600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000389,chokimcho20150216164146,,QTEMP20141209013907000120,1475.86462603
1851,1830192600,1830073600,1830050100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000266,chokimcho20150216164146,QTEMP20141209013907000120,,1470.52674876
1856,3530114900,3530017000,3530045100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011234,htk1005k20150519133917,,GUMI201502010537,245.893558061
1857,3530115000,3530045100,3530017000,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011233,htk1005k20150519133917,GUMI201502010537,,246.803867629
1858,3530115300,3530045100,3530045200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011232,htk1005k20150519133917,GUMI201502010537,GUMI201502010536,74.3487760787
1859,3530115400,3530045200,3530045100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011231,htk1005k20150519133917,GUMI201502010536,GUMI201502010537,67.9727091241
1860,3530115900,3530045200,3530045600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011230,htk1005k20150519133917,GUMI201502010536,GUMI201502010535,1061.56313881
1861,3530116000,3530045600,3530045200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011229,htk1005k20150519133917,GUMI201502010535,GUMI201502010536,1066.56237957
1862,3530116700,3530045600,3550025100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011228,htk1005k20150519133917,GUMI201502010535,GUMI201502010534,2383.41108504
1863,3530116800,3550025100,3530045600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011227,htk1005k20150519133917,GUMI201502010534,GUMI201502010535,2384.9440197
1864,3550061700,3550025200,3550029300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011224,htk1005k20150519133917,GUMI201502010533,GUMI201502010532,1388.85702986
1865,3550061800,3550029300,3550025200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011223,htk1005k20150519133917,GUMI201502010532,GUMI201502010533,1383.54957594
1866,3550068900,3550029800,3550032600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011220,htk1005k20150519133917,GUMI201502010531,GUMI201502010530,671.924505615
1867,3550069000,3550032600,3550029800,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011219,htk1005k20150519133917,GUMI201502010530,GUMI201502010531,672.695454134
1868,3550080900,3550034100,3550038300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011216,htk1005k20150519133917,GUMI201502010529,GUMI201502010528,676.275756787
1869,3550081000,3550038300,3550034100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011215,htk1005k20150519133917,GUMI201502010528,GUMI201502010529,684.351024322
1870,3550090300,3550039100,3550040900,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011212,htk1005k20150519133917,GUMI201502010527,GUMI201502010526,343.502741881
